,Slate,Model Letter,Network,Separation_Scheme,Mean Metric,Best Metric,Best Input Days,Best Output Days,Best Base
0,2,A,1,4,0.509432668928712,0.7363521176487203,30,10,8
1,2,C,1,2,0.2377442571828567,0.3588702145918891,30,10,32
2,2,F,2,2,0.18154199495088333,0.27062705821883143,30,10,32
3,2,G,2,4,0.7936459101881317,0.9201480801175832,30,10,8
4,2,T,3,4,0.768066306854247,0.8559718950032141,30,10,64
5,2,AD,4,4,0.38513445137555946,0.8154944020034962,30,10,64
