,letter,mean base 8,mean base 32,mean base 64
0,C,0.05850928442476616,0.3588702145918891,0.29585327253191485
1,F,0.04983165166430565,0.27062705821883143,0.22416727496951286
2,A,0.7363521176487203,0.3425196945200479,0.449426194617368
3,G,0.9201480801175832,0.8371414924518136,0.6236481579949984
4,T,0.8497308033249744,0.5984962222345527,0.8559718950032141
5,AD,0.33990895212318223,0.0,0.8154944020034962
