,letter,mean base 8,mean base 32,mean base 64
0,C,0.22798054884797234,0.0,0.0
1,F,0.08662026103900534,0.0,0.0
2,A,0.0,0.015717092324818323,0.0
3,G,0.4837209297038853,0.0,0.0
4,T,0.7612456963982921,0.3490401496196929,0.0
5,AD,0.0,0.0,0.0
