,Slate,Model Letter,Network,Separation_Scheme,Mean Metric,Best Metric,Best Input Days,Best Output Days,Best Base
0,12,A,1,4,0.5328503091580378,0.7665276059691296,300,10,64
1,12,C,1,2,0.3462640695762345,0.4892258355521706,300,10,64
2,12,F,2,2,0.35614769842070565,0.6058034447044169,300,10,32
3,12,G,2,4,0.5890333268425535,0.7665276059691296,300,10,"['32', '64']"
4,12,T,3,4,0.2856505285656813,0.7665276059691296,300,10,64
5,12,AD,4,4,0.31987177407663153,0.6417198126492347,300,10,64
