,letter,mean base 8,mean base 32,mean base 64
0,C,0.4280922670989294,0.45160464928251515,0.21871513691813696
1,F,0.41675056500092106,0.4332172822676836,0.44017942732331566
2,A,0.6111563658348173,0.6500294203443986,0.6427555333967747
3,G,0.6002904803042954,0.6538028210350502,0.6747065213940348
4,T,0.6000145066423448,0.6836709762859196,0.7005268290208885
5,AD,0.7127251768299268,0.6796574793403625,0.0
