,Slate,Model Letter,Network,Separation_Scheme,Mean Metric,Best Metric,Best Input Days,Best Output Days,Best Base
0,8,G,2,4,0.0005769891625580689,0.0005224625929258764,30,10,32
1,8,T,3,4,0.006920679472386837,0.005874588619917631,30,10,64
