,letter,input_days,output_days,experiment_name,weighted_metric,mean_metric,min_or_max
0,E,30,10,8_E_0.7,1.6051061930528915e-05,1.6051061930528915e-05,Min
0,E,30,10,8_E_0.7,1.6051061930528915e-05,1.6051061930528915e-05,Max
0,S,30,10,8_S_0.7,0.0892971341426556,0.0892971341426556,Min
0,S,30,10,8_S_0.7,0.0892971341426556,0.0892971341426556,Max
