,Slate,Model Letter,Network,Separation_Scheme,Mean Metric,Best Metric,Best Input Days,Best Output Days,Best Base
0,5,A,1,4,0.4578343836719213,0.5263916565339596,30,10,32
1,5,C,1,2,0.2794572241352993,0.2966054243490201,30,10,64
2,5,F,2,2,0.3019541724305368,0.3312106612206612,30,10,32
3,5,G,2,4,0.4601076273721605,0.5159059345681918,30,10,8
4,5,T,3,4,0.4807179005619538,0.4895261342372144,30,10,64
5,5,AD,4,4,0.3770252783272259,0.3986425803035039,30,10,64
