,phase,letter,model_group,datastream_scheme,location_scheme,ds_combo,l_combo,input_days,output_days,loss,mse,binary_accuracy,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,inputs,outputs,f1
0,9,AD,0,0,0,0,0,30,10,0.2421293258666992,0.2421293407678604,0.7136709094047546,0.552520215511322,0.8201380968093872,13187.0,20641.0,10680.0,2892.0,23697,65.22981762886046,9_AD_8,9_AD_0_0_0_0_0_30_10,18,13,1,0.6602413345416661
1,9,AD,0,0,0,0,0,30,10,0.20322568714618686,0.2032257914543152,0.7357172966003418,0.5811625719070435,0.7909073829650879,12717.0,22156.0,9165.0,3362.0,23697,39.1787371635437,9_AD_32,9_AD_0_0_0_0_0_30_10,11,13,1,0.6700034020744893
2,9,AD,0,0,0,0,0,30,10,0.22214335203170776,0.22214339673519132,0.6572362780570984,0.4959816336631775,0.6448162198066711,10368.0,20785.0,10536.0,5711.0,23697,39.9064702987671,9_AD_64,9_AD_0_0_0_0_0_30_10,11,13,1,0.5606900488802157
