,Unnamed: 0,phase,letter,model_group,datastream_scheme,location_scheme,ds_combo,l_combo,input_days,output_days,loss,mse,binary_accuracy,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,inputs,outputs,f1,network,Max_or_Min
0,0.0,27.0,C,0.0,1.0,0.0,1.0,0.0,300.0,10.0,0.16354535520076752,0.16354535520076752,0.811904788017273,0.811904788017273,1.0,12276.0,0.0,2844.0,0.0,7558.0,43.598593950271606,27_C_8,27_C_0_1_0_1_0_300_10,31.0,5.0,1.0,0.8961892406120547,Network 1,Min
1,1.0,27.0,C,0.0,1.0,0.0,1.0,0.0,300.0,10.0,0.15134766697883606,0.15134766697883606,0.811904788017273,0.811904788017273,1.0,12276.0,0.0,2844.0,0.0,7558.0,49.36738157272339,27_C_32,27_C_0_1_0_1_0_300_10,28.0,5.0,1.0,0.8961892406120547,Network 1,Min
2,2.0,27.0,C,0.0,1.0,0.0,1.0,0.0,300.0,10.0,0.16953463852405548,0.16953465342521667,0.811904788017273,0.811904788017273,1.0,12276.0,0.0,2844.0,0.0,7558.0,72.64350032806395,27_C_64,27_C_0_1_0_1_0_300_10,27.0,5.0,1.0,0.8961892406120547,Network 1,Min
3,3.0,27.0,C,0.0,1.0,0.0,2.0,0.0,300.0,10.0,0.15398846566677096,0.15398848056793213,0.811904788017273,0.811904788017273,1.0,12276.0,0.0,2844.0,0.0,7558.0,25.90982675552368,27_C_8,27_C_0_1_0_2_0_300_10,18.0,5.0,1.0,0.8961892406120547,Network 1,Min
4,4.0,27.0,C,0.0,1.0,0.0,2.0,0.0,300.0,10.0,0.15326061844825745,0.15326063334941864,0.811904788017273,0.811904788017273,1.0,12276.0,0.0,2844.0,0.0,7558.0,24.86041283607483,27_C_32,27_C_0_1_0_2_0_300_10,14.0,5.0,1.0,0.8961892406120547,Network 1,Min
5,5.0,27.0,C,0.0,1.0,0.0,2.0,0.0,300.0,10.0,0.15354180335998535,0.15354183316230774,0.811904788017273,0.811904788017273,1.0,12276.0,0.0,2844.0,0.0,7558.0,93.95799589157104,27_C_64,27_C_0_1_0_2_0_300_10,35.0,5.0,1.0,0.8961892406120547,Network 1,Min
6,6.0,27.0,C,0.0,1.0,0.0,3.0,0.0,300.0,10.0,0.14444394409656525,0.14444395899772644,0.811904788017273,0.811904788017273,1.0,12276.0,0.0,2844.0,0.0,7558.0,44.932429075241096,27_C_8,27_C_0_1_0_3_0_300_10,32.0,8.0,1.0,0.8961892406120547,Network 1,Min
7,7.0,27.0,C,0.0,1.0,0.0,3.0,0.0,300.0,10.0,0.15354792773723602,0.15354792773723602,0.811904788017273,0.811904788017273,1.0,12276.0,0.0,2844.0,0.0,7558.0,38.603259563446045,27_C_32,27_C_0_1_0_3_0_300_10,22.0,8.0,1.0,0.8961892406120547,Network 1,Min
8,8.0,27.0,C,0.0,1.0,0.0,3.0,0.0,300.0,10.0,0.15333499014377594,0.15333497524261475,0.811904788017273,0.811904788017273,1.0,12276.0,0.0,2844.0,0.0,7558.0,37.93341183662415,27_C_64,27_C_0_1_0_3_0_300_10,14.0,8.0,1.0,0.8961892406120547,Network 1,Min
0,0.0,27.0,C,0.0,1.0,0.0,1.0,0.0,300.0,10.0,0.16354535520076752,0.16354535520076752,0.811904788017273,0.811904788017273,1.0,12276.0,0.0,2844.0,0.0,7558.0,43.598593950271606,27_C_8,27_C_0_1_0_1_0_300_10,31.0,5.0,1.0,0.8961892406120547,Network 1,Max
