,Slate,Model Letter,Network,Separation_Scheme,Mean Metric,Best Metric,Best Input Days,Best Output Days,Best Base
0,7,A,1,4,0.9008428623501202,0.9597352601555336,30,10,32
1,7,C,1,2,0.4113215235408231,0.48848960947872,30,10,32
2,7,F,2,2,0.4834513921686579,0.4887640456285851,30,10,"['8', '32']"
3,7,G,2,4,0.9757034520854626,0.9775280912571702,30,10,32
4,7,T,3,4,0.9734648637264244,0.9775280912571702,30,10,32
5,7,AD,4,4,0.9649258919477132,0.9720670459519082,30,10,8
