,letter,mean base 8,mean base 32,mean base 64
0,C,0.3768308829824636,0.48848960947872,0.3686440781612858
1,F,0.4887640456285851,0.4887640456285851,0.4728260852488036
2,A,0.7941767242109159,0.9597352601555336,0.9486166026839112
3,G,0.9736989345404587,0.9775280912571702,0.9758833304587587
4,T,0.9655937812621856,0.9775280912571702,0.9772727186599172
5,AD,0.9720670459519082,0.9666666676931912,0.9560439621980402
