,letter,mean base 8,mean base 32,mean base 64
0,C,0.4821428526488559,0.4823529426284316,0.0
1,F,0.278911563748703,0.0,0.3241106667616614
2,A,0.05687203796615201,0.0,0.8118811909234613
3,G,0.0,0.7592867718040982,0.0
4,T,0.30985915885202675,0.0,0.0
5,AD,0.8681757682453662,0.0,0.9371428535227871
