,phase,letter,model_group,datastream_scheme,location_scheme,ds_combo,l_combo,input_days,output_days,loss,mse,binary_accuracy,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,inputs,outputs,f1
0,2,C,0,1,0,1,0,30,10,0.045060031116009,0.045060023665428,0.974873661994934,0,0,0,48227,373,870,24734,74.5105986595154,2_C_8,2_C_0_1_0_1_0_30_10,20,5,1,0
1,2,C,0,1,0,1,0,30,10,0.046266380697489,0.046266384422779,0.972306430339813,0,0,0,48100,500,870,24734,131.690637588501,2_C_32,2_C_0_1_0_1_0_30_10,35,5,1,0
2,2,C,0,1,0,1,0,30,10,0.039732549339533,0.039732567965984,0.982413589954376,0,0,0,48600,0,870,24734,53.3178987503052,2_C_64,2_C_0_1_0_1_0_30_10,14,5,1,0
3,2,C,0,1,0,2,0,30,10,0.041965201497078,0.041965197771788,0.982413589954376,0,0,0,48600,0,870,24734,70.8258652687073,2_C_8,2_C_0_1_0_2_0_30_10,19,5,1,0
4,2,C,0,1,0,2,0,30,10,0.041832275688648,0.041832264512777,0.982413589954376,0,0,0,48600,0,870,24734,57.1021406650543,2_C_32,2_C_0_1_0_2_0_30_10,15,5,1,0
5,2,C,0,1,0,2,0,30,10,0.041965417563915,0.041965432465077,0.982413589954376,0,0,0,48600,0,870,24734,53.4458951950073,2_C_64,2_C_0_1_0_2_0_30_10,14,5,1,0
6,2,C,0,1,0,3,0,30,10,0.01224909350276,0.01224909722805,0.990297138690948,0.870722413063049,0.526436805725098,458,48532,68,412,24734,52.1347320079804,2_C_8,2_C_0_1_0_3_0_30_10,14,8,1,0.65616047139387
7,2,C,0,1,0,3,0,30,10,0.007674576248974,0.007674576248974,0.995795428752899,0.807050108909607,1,870,48392,208,0,24734,46.3161833286285,2_C_32,2_C_0_1_0_3_0_30_10,12,8,1,0.893223829190425
8,2,C,0,1,0,3,0,30,10,0.05942577496171,0.05942577123642,0.90347683429718,0.152888894081116,0.988505721092224,860,43835,4765,10,24734,76.190349817276,2_C_64,2_C_0_1_0_3_0_30_10,20,8,1,0.264819098463495
