,Slate,Model Letter,Network,Separation_Scheme,Mean Metric,Best Metric,Best Input Days,Best Output Days,Best Base
0,24,A,1,4,0.0009044116401734453,0.00051974126836285,300,10,64
1,24,C,1,2,0.0021804229882373305,0.0010303960298188026,300,10,64
2,24,F,2,2,0.0005565897383214045,0.0005422614501892694,300,10,32
3,24,G,2,4,0.0007151445606723428,0.0006331404438242316,300,10,32
4,24,AD,4,4,0.0005015902570448817,0.0003606740792747587,300,10,32
