15,E,0,1,0,2,0,300,10,0.051947616040706635,0.051947616040706635,24790,99.44646573066711,15_E_0.7,15_E_0_1_0_2_0_300_10,87,5,5
15,E,0,1,0,3,0,300,10,0.11188359558582306,0.11188359558582306,24790,98.59332251548767,15_E_0.7,15_E_0_1_0_3_0_300_10,86,8,8
