,letter,mean base 8,mean base 32,mean base 64
0,C,0.0007545141270384192,0.0009615289551826814,0.0009646916878409684
1,F,0.00044323590797527385,0.0004055886868930732,0.00039794993062969297
2,A,0.0008112320210784674,0.0003357863752171397,0.0006136188167147338
3,G,0.0005773328011855482,0.0003751313197426498,0.00040652966708876187
4,T,0.0005870765307918191,0.00036431397893466055,0.0003517957520671189
5,AD,0.0006071848329156637,0.0002902972046285868,0.00024908053455874324
