,letter,input_days,output_days,experiment_name,weighted_metric,mean_metric,min_or_max
0,E,300,10,10_E_0.7,0.07217844386792018,0.07217844386792018,Min
0,E,300,10,10_E_0.7,0.07217844386792018,0.07217844386792018,Max
0,S,300,10,10_S_0.7,0.014775073155760763,0.014775073155760763,Min
0,S,300,10,10_S_0.7,0.014775073155760763,0.014775073155760763,Max
0,AC,300,10,10_AC_0.7,0.017160212621092796,0.017160212621092796,Min
0,AC,300,10,10_AC_0.7,0.017160212621092796,0.017160212621092796,Max
