,Slate,Model Letter,Network,Separation_Scheme,Mean Metric,Best Metric,Best Input Days,Best Output Days,Best Base
0,28,A,1,4,0.7042293952906006,0.7482986858856507,300,10,32
1,28,C,1,2,0.7246976175250519,0.7651130529951838,300,10,64
2,28,F,2,2,0.7155238743109105,0.7500559103394671,300,10,32
3,28,G,2,4,0.6933147760113986,0.7312052755097638,300,10,64
4,28,T,3,4,0.7286831735164703,0.7642206220473066,300,10,64
5,28,AD,4,4,0.747237992111412,0.806049913156694,300,10,32
