,letter,mean base 8,mean base 32,mean base 64
0,C,0.6717339115892447,0.7372458879907274,0.7651130529951838
1,F,0.6714434411302351,0.750055910339467,0.7250722714630292
2,A,0.6714434411302352,0.7482986858856507,0.6929460588559156
3,G,0.6714434411302352,0.6772956113941964,0.7312052755097638
4,T,0.6714434411302352,0.7503854573718691,0.7642206220473066
5,AD,0.6714434411302352,0.806049913156694,0.7642206220473066
