,letter,mean base 8,mean base 32,mean base 64
0,C,0.1994152053975312,0.3857011525891469,0.22812152767598115
1,F,0.44896597141131395,0.2999887896141051,0.43765646375084044
2,A,0.3437005271478865,0.0917656698287868,0.11108430079165534
3,G,0.4374914394553813,0.2219230978416268,0.3457379118183729
4,T,0.16088687240759295,0.2563610639847765,0.3220066718813805
5,AD,0.20433437021370854,0.18305224231655087,0.10674753449675847
