,phase,letter,model_group,datastream_scheme,location_scheme,ds_combo,l_combo,input_days,output_days,loss,mse,binary_accuracy,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,inputs,outputs,f1
0,3,T,0,0,0,0,0,30,10,0.25910574197769165,0.25910574197769165,0.4418233335018158,0.9905571341514589,0.10240807384252547,3147.0,18710.0,30.0,27583.0,24734,39.91061401367188,3_T_8,3_T_0_0_0_0_0_30_10,11,14,1,0.18562539300881634
1,3,T,0,0,0,0,0,30,10,0.3600163757801056,0.36001625657081604,0.3766120970249176,0.4979861676692962,0.4385616779327393,13477.0,5154.0,13586.0,17253.0,24734,40.784365653991706,3_T_32,3_T_0_0_0_0_0_30_10,11,14,1,0.46638866408357327
2,3,T,0,0,0,0,0,30,10,0.28928259015083313,0.2892826199531555,0.3712553083896637,0.4927220344543457,0.41197526454925537,12660.0,5706.0,13034.0,18070.0,24734,40.939924478530884,3_T_64,3_T_0_0_0_0_0_30_10,11,14,1,0.4487452117236141
