6,E,0,1,0,2,0,30,10,0.04973185434937477,0.04973185434937477,24790,141.38670420646667,6_E_0.7,6_E_0_1_0_2_0_30_10,122,5,5
6,E,0,1,0,3,0,30,10,0.016671201214194298,0.016671201214194298,24790,58.595195293426514,6_E_0.7,6_E_0_1_0_3_0_30_10,50,8,8
