5,E,0,1,0,2,0,30,10,0.049822114408016205,0.049822114408016205,24790,170.89702653884888,5_E_0.7,5_E_0_1_0_2_0_30_10,150,5,5
5,E,0,1,0,3,0,30,10,0.024467092007398605,0.024467092007398605,24790,79.16189503669739,5_E_0.7,5_E_0_1_0_3_0_30_10,69,8,8
