,letter,mean base 8,mean base 32,mean base 64
0,C,0.3966996706512143,0.23529412218443657,0.0
1,F,0.0,0.32000000082651775,0.0
2,A,0.0,0.0,0.0
3,G,0.0,0.0,0.0
4,T,0.4810126536436101,0.0,0.2790697638757361
5,AD,0.0,0.0,0.0
