,letter,input_days,output_days,experiment_name,weighted_metric,mean_metric,min_or_max
2,C,300,10,11_C_64,0.0,0.18699871011399707,Min
1,C,300,10,11_C_32,0.3203309670561177,0.18699871011399707,Max
1,F,300,10,11_F_32,0.3214285684325706,0.3227194488278254,Min
2,F,300,10,11_F_64,0.3214285684325706,0.3227194488278254,Min
0,F,300,10,11_F_8,0.32530120961833503,0.3227194488278254,Max
2,A,300,10,11_A_64,0.0,0.3565049551344812,Min
0,A,300,10,11_A_8,0.5674740496454043,0.3565049551344812,Max
2,G,300,10,11_G_64,0.0,0.6156276795289388,Min
0,G,300,10,11_G_8,0.9837251281579372,0.6156276795289388,Max
2,T,300,10,11_T_64,0.0,0.6339039613103788,Min
1,T,300,10,11_T_32,0.9704141953734348,0.6339039613103788,Max
2,AD,300,10,11_AD_64,0.0,0.5863366406636902,Min
0,AD,300,10,11_AD_8,0.9836660750890244,0.5863366406636902,Max
