,letter,mean base 8,mean base 32,mean base 64
0,C,0.23579837866341205,0.12191980048663688,0.2838070321733577
1,F,0.260837388991434,0.35376623895346326,0.3385857173059428
2,A,0.4627191600059101,0.09552388268766836,0.17230355356016971
3,G,0.2824895170908027,0.12105118313943435,0.7356909170437503
4,T,0.4629299616822468,0.5854245381639718,0.42001576422822573
5,AD,0.4638313775769792,0.013397129194626387,0.5544125707739735
