,Slate,Model Letter,Network,Separation_Scheme,Mean Metric,Best Metric,Best Input Days,Best Output Days,Best Base
0,6,A,1,4,0.0004728458006866276,0.00031688730814494187,30,10,32
1,6,C,1,2,0.0006758060510783718,0.0006161304459405632,30,10,32
2,6,F,2,2,0.0005366416074908697,0.0005129186185793236,30,10,8
3,6,G,2,4,0.0005841055729736885,0.0005560304271057248,30,10,64
4,6,T,3,4,0.0005953374396388731,0.0005353316082619131,30,10,64
5,6,AD,4,4,0.0003696854206888625,0.0003008078783750533,30,10,64
