,phase,letter,model_group,datastream_scheme,location_scheme,ds_combo,l_combo,input_days,output_days,loss,mse,mape,mae,dataset_size,training_time,experiment_name,dataset_name,epochs,inputs,outputs,network,Max_or_Min
1,6,A,0,0,0,0,0,30,10,0.000316887249937281,0.00031688730814494187,9693.7529296875,0.010879025794565678,24734,234.2306616306305,6_A_32,6_A_0_0_0_0_0_30_10,75,32,13,Network 1,Min
0,6,A,0,0,0,0,0,30,10,0.0007083667442202567,0.000708366627804935,10137.8955078125,0.017604120075702667,24734,197.87151622772217,6_A_8,6_A_0_0_0_0_0_30_10,65,32,13,Network 1,Max
2,6,G,0,0,0,0,0,30,10,0.0005560305435210465,0.0005560304271057248,27041.46875,0.015602746978402138,24734,198.69555449485782,6_G_64,6_G_0_0_0_0_0_30_10,63,10,13,Network 2,Min
1,6,G,0,0,0,0,0,30,10,0.0006200979114510119,0.0006200977950356902,30837.7265625,0.015700509771704674,24734,194.7222983837128,6_G_32,6_G_0_0_0_0_0_30_10,62,10,13,Network 2,Max
2,6,T,0,0,0,0,0,30,10,0.0005353315500542521,0.0005353316082619131,15228.7587890625,0.015931427478790283,24734,184.24269199371338,6_T_64,6_T_0_0_0_0_0_30_10,58,10,13,Network 3,Min
0,6,T,0,0,0,0,0,30,10,0.0006270587909966707,0.0006270589074119924,34839.6796875,0.01656542532145977,24734,185.9586801528931,6_T_8,6_T_0_0_0_0_0_30_10,61,10,13,Network 3,Max
2,6,AD,0,0,0,0,0,30,10,0.00030080779106356204,0.00030080787837505335,14235.259765625,0.010060437954962255,24734,158.25432157516482,6_AD_64,6_AD_0_0_0_0_0_30_10,50,10,13,Network 4,Min
0,6,AD,0,0,0,0,0,30,10,0.0004942953237332404,0.0004942954401485622,24459.22265625,0.01269350200891495,24734,130.59014344215393,6_AD_8,6_AD_0_0_0_0_0_30_10,43,10,13,Network 4,Max
