,letter,mean base 8,mean base 32,mean base 64
0,C,0.0006395774107659236,0.0005936387169640511,0.0007135632040444762
1,F,0.0004897445905953646,0.0005326087557477877,0.0005029629537602888
2,A,0.000708366627804935,0.00031688730814494187,0.00039328346611000603
3,G,0.0005761884967796503,0.0006200977950356902,0.0005560304271057248
4,T,0.0006270589074119924,0.0006236218032427133,0.0005353316082619131
5,AD,0.0004942954401485622,0.00031395294354297215,0.00030080787837505335
