,Unnamed: 0,phase,letter,model_group,datastream_scheme,location_scheme,ds_combo,l_combo,input_days,output_days,loss,mse,binary_accuracy,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,inputs,outputs,f1,network,Max_or_Min
0,0.0,9.0,G,0.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0065685021691024295,0.006568503566086292,0.9938346743583679,0.7424892783164978,0.9942528605461121,865.0,48300.0,300.0,5.0,24734.0,88.91961789131166,9_G_8,9_G_0_0_0_0_0_30_10,24.0,14.0,1.0,0.850122850562556,Network 2,Min
2,2.0,9.0,G,0.0,0.0,0.0,0.0,0.0,30.0,10.0,0.009666979312896729,0.009666980244219305,0.9984030723571776,0.9167544841766356,1.0,870.0,48521.0,79.0,0.0,24734.0,60.575905561447144,9_G_64,9_G_0_0_0_0_0_30_10,16.0,14.0,1.0,0.956569546850898,Network 2,Max
2,2.0,9.0,T,0.0,0.0,0.0,0.0,0.0,30.0,10.0,0.005763874389231205,0.005763874389231205,0.9988477826118468,0.938511312007904,1.0,870.0,48543.0,57.0,0.0,24734.0,73.24426746368408,9_T_64,9_T_0_0_0_0_0_30_10,19.0,10.0,1.0,0.9682804595406741,Network 3,Min
0,0.0,9.0,T,0.0,0.0,0.0,0.0,0.0,30.0,10.0,0.008188606239855291,0.00818860437721014,0.999191403388977,0.9560439586639404,1.0,870.0,48560.0,40.0,0.0,24734.0,52.4827082157135,9_T_8,9_T_0_0_0_0_0_30_10,14.0,10.0,1.0,0.9775280912571702,Network 3,Max
