,Slate,Model Letter,Network,Separation_Scheme,Mean Metric,Best Metric,Best Input Days,Best Output Days,Best Base
0,9,G,2,4,0.9070127282655772,0.956569546850898,30,10,64
1,9,T,3,4,0.972625198916584,0.9775280912571702,30,10,8
