,Slate,Model Letter,Network,Separation_Scheme,Mean Metric,Best Metric,Best Input Days,Best Output Days,Best Base
0,1,A,1,4,0.0006397266794616977,0.0004510895814746618,30,10,32
1,1,C,1,2,0.0006904801401240682,0.0005614940342234655,30,10,8
2,1,F,2,2,0.00033774078797755967,0.000302906206343323,30,10,64
3,1,G,2,4,0.00043693438055925077,0.00034561875509098167,30,10,64
4,1,T,3,4,0.0004563150772204002,0.00035765566281043,30,10,64
5,1,AD,4,4,0.00044469363638199866,0.0003193249285686761,30,10,64
