,phase,letter,model_group,datastream_scheme,location_scheme,ds_combo,l_combo,input_days,output_days,loss,mse,mape,mae,dataset_size,training_time,experiment_name,dataset_name,epochs,inputs,outputs,network,Max_or_Min
1,1,A,0,0,0,0,0,30,10,0.00045108955237083137,0.0004510895814746618,62689.85546875,0.013994338922202587,24734,148.96196937561038,1_A_32,1_A_0_0_0_0_0_30_10,48,37,18,Network 1,Min
0,1,A,0,0,0,0,0,30,10,0.0008170942892320454,0.0008170941728167236,53847.5,0.019938794896006584,24734,204.04347038269043,1_A_8,1_A_0_0_0_0_0_30_10,69,37,18,Network 1,Max
2,1,G,0,0,0,0,0,30,10,0.00034561872598715127,0.00034561875509098167,44945.09765625,0.010935709811747074,24734,160.5776424407959,1_G_64,1_G_0_0_0_0_0_30_10,51,14,18,Network 2,Min
0,1,G,0,0,0,0,0,30,10,0.0005995850078761578,0.0005995850078761578,42115.65234375,0.015533538535237312,24734,145.23287463188169,1_G_8,1_G_0_0_0_0_0_30_10,48,14,18,Network 2,Max
2,1,T,0,0,0,0,0,30,10,0.00035765572101809084,0.00035765566281043,40691.0625,0.012059374712407587,24734,155.56559014320376,1_T_64,1_T_0_0_0_0_0_30_10,50,14,18,Network 3,Min
0,1,T,0,0,0,0,0,30,10,0.0006359523977153003,0.0006359522812999785,51341.88671875,0.01520703639835119,24734,120.18245482444763,1_T_8,1_T_0_0_0_0_0_30_10,40,14,18,Network 3,Max
2,1,AD,0,0,0,0,0,30,10,0.0003193249576725065,0.0003193249285686761,58533.953125,0.010497845709323885,24734,159.0183846950531,1_AD_64,1_AD_0_0_0_0_0_30_10,51,13,18,Network 4,Min
0,1,AD,0,0,0,0,0,30,10,0.0006498651346191764,0.0006498649599961936,45568.94140625,0.016561176627874374,24734,164.96362185478208,1_AD_8,1_AD_0_0_0_0_0_30_10,55,13,18,Network 4,Max
