,Slate,Model Letter,Network,Separation_Scheme,Mean Metric,Best Metric,Best Input Days,Best Output Days,Best Base
0,17,G,2,4,0.0004017915246852984,0.00024948650388978416,300,10,64
1,17,T,3,4,0.006154415973772605,0.005243305582553146,300,10,8
