,phase,letter,model_group,datastream_scheme,location_scheme,ds_combo,l_combo,input_days,output_days,loss,mse,binary_accuracy,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,inputs,outputs,f1
0,16,F,0,1,0,2,0,300,10,0.029276793822646138,0.029276790097355843,0.9831932783126832,0.0,0.0,0.0,47970.0,0.0,820.0,24392,173.26924991607666,16_F_8,16_F_0_1_0_2_0_300_10,38,4,1,0.0
1,16,F,0,1,0,2,0,300,10,0.04202943667769432,0.04202940687537193,0.9831932783126832,0.0,0.0,0.0,47970.0,0.0,820.0,24392,100.83764481544495,16_F_32,16_F_0_1_0_2_0_300_10,18,4,1,0.0
2,16,F,0,1,0,2,0,300,10,0.0416405200958252,0.04164059087634087,0.9831932783126832,0.0,0.0,0.0,47970.0,0.0,820.0,24392,205.62433624267575,16_F_64,16_F_0_1_0_2_0_300_10,24,4,1,0.0
3,16,F,0,1,0,3,0,300,10,0.013971804641187193,0.013971802778542042,0.9733551740646362,0.3867924511432648,1.0,820.0,46670.0,1300.0,0.0,24392,120.84912538528442,16_F_8,16_F_0_1_0_3_0_300_10,27,6,1,0.557823127497406
4,16,F,0,1,0,3,0,300,10,0.01857906207442284,0.01857906579971313,0.9831932783126832,0.0,0.0,0.0,47970.0,0.0,820.0,24392,106.11438417434692,16_F_32,16_F_0_1_0_3_0_300_10,19,6,1,0.0
5,16,F,0,1,0,3,0,300,10,0.01428840309381485,0.0142884012311697,0.9817585349082948,0.4795321524143219,1.0,820.0,47080.0,890.0,0.0,24392,163.03906035423282,16_F_64,16_F_0_1_0_3_0_300_10,19,6,1,0.6482213335233228
