,Slate,Model Letter,Network,Separation_Scheme,Mean Metric,Best Metric,Best Input Days,Best Output Days,Best Base
0,23,A,1,4,0.7014746478719406,0.7366437737318741,30,10,8
1,23,C,1,2,0.6839015624593207,0.696718862680321,30,10,64
2,23,F,2,2,0.666716030604272,0.6706204761165669,30,10,64
3,23,G,2,4,0.6800585928519629,0.6890451915087834,30,10,32
4,23,T,3,4,0.7375680817658837,0.7753867880796598,30,10,8
5,23,AD,4,4,0.6722347836400414,0.689987376486561,30,10,8
