,letter,mean base 8,mean base 32,mean base 64
0,C,0.6843303382113727,0.6706554864862682,0.696718862680321
1,F,0.6627845772333076,0.6667430384629411,0.6706204761165669
2,A,0.7366437737318741,0.7044216826671661,0.6633584872167817
3,G,0.6820112125803547,0.6890451915087834,0.6691193744667508
4,T,0.7753867880796598,0.664486511353921,0.7728309458640703
5,AD,0.689987376486561,0.6633584872167817,0.6633584872167817
