,Slate,Model Letter,Network,Separation_Scheme,Mean Metric,Best Metric,Best Input Days,Best Output Days,Best Base
0,13,A,1,4,0.41438548909436745,0.6453456535191101,300,10,32
1,13,C,1,2,0.3896388311294279,0.4059053992900036,300,10,8
2,13,F,2,2,0.20714110264555466,0.4269356152770238,300,10,8
3,13,G,2,4,0.5353236189696937,0.6963823349859649,300,10,8
4,13,T,3,4,0.6110626639776812,0.6729265496176084,300,10,8
5,13,AD,4,4,0.6662391637958659,0.7238386585726233,300,10,8
