,letter,mean base 8,mean base 32,mean base 64
0,C,0.40590539929000363,0.38375161210239556,0.3792594819958846
1,F,0.4269356152770238,0.19448769265964014,0.0
2,A,0.5978108137639921,0.6453456535191101,0.0
3,G,0.6963823349859649,0.6091132612408419,0.3004752606822745
4,T,0.6729265496176084,0.5557663936570264,0.6044950486584086
5,AD,0.7238386585726233,0.6567839808229959,0.6180948519919783
