,Unnamed: 0,phase,letter,model_group,datastream_scheme,location_scheme,ds_combo,l_combo,input_days,output_days,loss,mse,binary_accuracy,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,inputs,outputs,f1,network,Max_or_Min
1,1,9,A,0,0,0,0,0,30,10,0.18551605939865112,0.18551601469516754,0.7294725775718689,0.5928799510002136,0.6463088393211365,10392.0,24185.0,7136.0,5687.0,23697,39.6156189441681,9_A_32,9_A_0_0_0_0_0_30_10,11,18,1,0.6184425746594303,Network 1,Min
2,2,9,A,0,0,0,0,0,30,10,0.1827986240386963,0.18279869854450226,0.7567299604415894,0.5973458886146545,0.867840051651001,13954.0,21915.0,9406.0,2125.0,23697,44.64336037635803,9_A_64,9_A_0_0_0_0_0_30_10,12,18,1,0.7076244353462233,Network 1,Max
0,0,9,G,0,0,0,0,0,30,10,0.2274320870637893,0.2274320721626281,0.6680168509483337,0.5082408189773561,0.6578145623207092,10577.0,21087.0,10234.0,5502.0,23697,43.691328048706055,9_G_8,9_G_0_0_0_0_0_30_10,12,14,1,0.5734345336444151,Network 2,Min
1,1,9,G,0,0,0,0,0,30,10,0.27056607604026794,0.27056610584259033,0.6438185572624207,0.4865497946739197,0.9044094681739808,14542.0,15975.0,15346.0,1537.0,23697,57.46754240989685,9_G_32,9_G_0_0_0_0_0_30_10,16,14,1,0.6327147786344871,Network 2,Max
0,0,9,T,0,0,0,0,0,30,10,0.2291663289070129,0.2291662991046905,0.67862868309021,0.5200227499008179,0.6832514405250549,10986.0,21181.0,10140.0,5093.0,23697,54.144282102584846,9_T_8,9_T_0_0_0_0_0_30_10,15,14,1,0.5905658008833069,Network 3,Min
2,2,9,T,0,0,0,0,0,30,10,0.16690051555633545,0.16690053045749664,0.8076371550559998,0.6988061666488647,0.7608681917190552,12234.0,26048.0,5273.0,3845.0,23697,39.79229831695557,9_T_64,9_T_0_0_0_0_0_30_10,11,14,1,0.7285178112942207,Network 3,Max
2,2,9,AD,0,0,0,0,0,30,10,0.22214335203170776,0.22214339673519126,0.6572362780570984,0.4959816336631775,0.6448162198066711,10368.0,20785.0,10536.0,5711.0,23697,39.9064702987671,9_AD_64,9_AD_0_0_0_0_0_30_10,11,13,1,0.5606900488802157,Network 4,Min
1,1,9,AD,0,0,0,0,0,30,10,0.20322568714618688,0.2032257914543152,0.7357172966003418,0.5811625719070435,0.7909073829650879,12717.0,22156.0,9165.0,3362.0,23697,39.1787371635437,9_AD_32,9_AD_0_0_0_0_0_30_10,11,13,1,0.6700034020744893,Network 4,Max
