,Unnamed: 0,phase,letter,model_group,datastream_scheme,location_scheme,ds_combo,l_combo,input_days,output_days,loss,mse,binary_accuracy,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,inputs,outputs,f1,network,Max_or_Min
3,3.0,9.0,C,0.0,1.0,0.0,2.0,0.0,30.0,10.0,0.242226228117943,0.242226108908653,0.660780608654022,0.0,0.0,0.0,31321.0,0.0,16079.0,23697.0,70.83801531791691,9_C_8,9_C_0_1_0_2_0_30_10,20.0,5.0,1.0,0.0,Network 1,Min
4,4.0,9.0,C,0.0,1.0,0.0,2.0,0.0,30.0,10.0,0.23974566161632502,0.23974566161632502,0.660780608654022,0.0,0.0,0.0,31321.0,0.0,16079.0,23697.0,39.8353979587555,9_C_32,9_C_0_1_0_2_0_30_10,11.0,5.0,1.0,0.0,Network 1,Min
5,5.0,9.0,C,0.0,1.0,0.0,2.0,0.0,30.0,10.0,0.239989131689072,0.23998910188674902,0.660780608654022,0.0,0.0,0.0,31321.0,0.0,16079.0,23697.0,76.6851105690002,9_C_64,9_C_0_1_0_2_0_30_10,21.0,5.0,1.0,0.0,Network 1,Min
1,1.0,9.0,C,0.0,1.0,0.0,1.0,0.0,30.0,10.0,0.19665041565895103,0.196650430560112,0.727341771125793,0.568583965301514,0.8133590221405029,13078.0,21398.0,9923.0,3001.0,23697.0,43.442001104354894,9_C_32,9_C_0_1_0_1_0_30_10,12.0,5.0,1.0,0.669293743989294,Network 1,Max
3,3.0,9.0,F,0.0,1.0,0.0,2.0,0.0,30.0,10.0,0.241747125983238,0.241747185587883,0.660780608654022,0.0,0.0,0.0,31321.0,0.0,16079.0,23697.0,124.00552988052401,9_F_8,9_F_0_1_0_2_0_30_10,35.0,4.0,1.0,0.0,Network 2,Min
4,4.0,9.0,F,0.0,1.0,0.0,2.0,0.0,30.0,10.0,0.24128055572509802,0.24128043651580802,0.660780608654022,0.0,0.0,0.0,31321.0,0.0,16079.0,23697.0,62.0643553733826,9_F_32,9_F_0_1_0_2_0_30_10,17.0,4.0,1.0,0.0,Network 2,Min
5,5.0,9.0,F,0.0,1.0,0.0,2.0,0.0,30.0,10.0,0.240396082401276,0.240395963191986,0.660780608654022,0.0,0.0,0.0,31321.0,0.0,16079.0,23697.0,94.71993565559391,9_F_64,9_F_0_1_0_2_0_30_10,26.0,4.0,1.0,0.0,Network 2,Min
0,0.0,9.0,F,0.0,1.0,0.0,1.0,0.0,30.0,10.0,0.200503051280975,0.20050311088562,0.6983966231346129,0.537309050559998,0.7984949350357059,12839.0,20265.0,11056.0,3240.0,23697.0,52.9431810379028,9_F_8,9_F_0_1_0_1_0_30_10,15.0,4.0,1.0,0.642367533032433,Network 2,Max
