,Slate,Model Letter,Network,Separation_Scheme,Mean Metric,Best Metric,Best Input Days,Best Output Days,Best Base
0,26,A,1,4,0.3951103809357037,0.7674873112957338,300,10,64
1,26,C,1,2,0.2844120299935464,0.35155651515441905,300,10,64
2,26,F,2,2,0.4109536285028324,0.4740431669089296,300,10,8
3,26,G,2,4,0.4482444843479238,0.6792661746932362,300,10,64
4,26,T,3,4,0.21567062019494676,0.302359753563021,300,10,8
5,26,AD,4,4,0.2680382736337726,0.7659441327121852,300,10,64
