,letter,mean base 8,mean base 32,mean base 64
0,C,0.17934887142576306,0.32233070340045705,0.35155651515441905
1,F,0.4740431669089296,0.3636352575970105,0.3951824610025572
2,A,0.21015218678011524,0.20769164473126225,0.7674873112957338
3,G,0.4931412248396255,0.1723260535109096,0.6792661746932362
4,T,0.302359753563021,0.1723260535109096,0.1723260535109096
5,AD,0.03817068818913251,0.0,0.7659441327121852
